pesticide,evidence_source,pdf_file,probable_title,doi,year,microorganism,evidence_type,gene,enzyme_or_protein,substrate,products_or_metabolites,experimental_method,database_use_recommendation,curator_notes,curation_folder
Glufosinate-Ammonium,PDF automated candidate; manual validation required,The Potyvirus Silencing Suppressor Protein VPg Mediates Degradation of SGS3 via Ubiquitination and Autophagy Pathways..pdf,VIRUS-CELL INTERACTIONS,10.1006/viro.1996.0344; 10.1007/978-3-319-32919-2_1,2017,AH109; GV3101 containing proper constructs,candidate_gene/enzyme_plus_pathway,,,Glufosinate-Ammonium,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glufosinate-Ammonium/PesticideDB_curation_Glufosinate_Ammonium_20260707
Imazamox,PDF automated candidate; manual validation required,Adsorption and degradation of imazapic in soils under different environmental conditions..pdf,Adsorption and degradation of imazapic in,10.1016/j.biortech; 10.1371/journal.pone.0219462,2019,,candidate_pathway/metabolite,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,"Analysis of the Photodegradation of the Imidazolinone Herbicides Imazamox, Imazapic, Imazaquin, and Imazamethabenz-methyl in Aqueous Solution..pdf",Analysis of the Photodegradation of the Imidazolinone Herbicides,10.1021/acs.jafc.5b04663,2015,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Application of an Enzymatic Hydrolysed L-α-Amino Acid Based Biostimulant to Improve Sunflower Tolerance to Imazamox.pdf,Application of an Enzymatic Hydrolysed L-α-Amino Acid,10.3390/plants11202761,2022,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Behavior of imidazolinone herbicide enantiomers in earthworm-soil microcosms Degradation and bioaccumulation..pdf,Science of the Total Environment 707 (2020) 135476,10.1007/s12161; 10.1016/j.scitotenv.2019.135476,2020,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Behavior of the Chiral Herbicide Imazamox in Soils Enantiomer Composition Differentiates between Biodegradation and Photodegradation..pdf,"Cite This: Environ. Sci. Technol. 2019, 53, 5733−5740 pubs.acs.org/est",10.1021/acs.est.8b07209; 10.1021/acs.est.8b07210,2019,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,"Behavior of the Chiral Herbicide Imazamox in Soils pH-Dependent, Enantioselective Degradation, Formation and Degradation of Several Chiral Metabolites..pdf","Cite This: Environ. Sci. Technol. 2019, 53, 5725−5732 pubs.acs.org/est",10.1021/acs.est.8b07209,2019,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Characterization of Acetamiprid Biodegradation by the Microbial Consortium ACE-3 Enriched From Contaminated Soil..pdf,published: 08 July 2020,10.1002/clen; 10.1002/jctb.4577,2020,AAP-1 Schloss; AAP-1 isolated from soil; ATA1 using co-metabolism. Bioremediat; D-2; IM-2. J. Agr. Food; Pigmentiphaga sp. D-2,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Characterization of imazamox degradation by-products by using liquid chromatography mass spectrometry and high-resolution Fourier transform ion cyclotron resonance mass spectrometry..pdf,Anal Bioanal Chem (2007) 389:1459–1467,10.1007/s00216-007-1343-7,2007,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Development of a new test design to investigate the degradation of pesticides in soil under sunlight conditions.pdf,Hassink et al. Environmental Sciences Europe (2024) 36:151 Environmental Sciences Europe,10.1186/s12302-024-00974-x,2024,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Effect of Imazamox Soil Persistence on Dryland Rotational Crops1.pdf,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/237423792",10.1614/0890-037X(2003)017,2014,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,"Isolation, characterization of a strain capable of degrading imazethapyr and its use in degradation of the herbicide in soil..pdf",Curr Microbiol (2009) 59:363–367,10.1007/s00284-009-9442-7,2009,BH-1 bicides imazapyr; BH-1 capable of degrading; BH-1. At the same; Capable of Degrading Imazethapyr; DDV-1 of; IM- chemical structure between,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Multiple mechanisms are involved in new imazamox-resistant varieties of durum and soft wheat..pdf,www.nature.com/scientificreports,10.1002/ps.4462; 10.1038/s41598-017-13874-3,2017,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Photochemical degradation of imazamox in aqueous solution influence of metal ions and anionic species on the ultraviolet photolysis..pdf,"J. Agric. Food Chem. 2006, 54, 3641−3645 3641",10.1021/jf060097u,2006,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Photosynthetic Performance of the Imidazolinone Resistant Sunflower Exposed to Single and Combined Treatment by the Herbicide Imazamox and an Amino Acid Extract..pdf,published: 25 October 2016,10.1002/jpln.200800174; 10.1002/ps.3710,2016,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Relationship between changes of soil microbial biomass content and imazamox and benfluralin degradation.pdf,Biol Fertil Soils (2002) 35:13–17,10.1007/s00374-001-0433-5,2002,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Survey of ACCase and ALS resistance in winter annual grasses identifies target-site and nontarget-site imazamox resistance in Secale cereale..pdf,Received: 31 May 2022 Revised: 16 August 2022 Accepted article published: 30 August 2022 Published online in Wiley Online Library: 17 September 2022,10.1002/ps.7154,2022,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,Target site as the main mechanism of resistance to imazamox in a Euphorbia heterophylla biotype..pdf,www.nature.com/scientificreports,10.1002/ps.5159; 10.1021/bk-2014-1171.ch001,2019,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Imazamox,PDF automated candidate; manual validation required,"The effect of microplastics on behaviors of chiral imidazolinone herbicides in the aquatic environment Residue, degradation and distribution..pdf",Contents lists available at ScienceDirect,10.1016/j.jhazmat.2021.126176,2021,,candidate_gene/enzyme_plus_pathway,,,Imazamox,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Imazamox/PesticideDB_curation_Imazamox_20260707
Phosmet,PDF automated candidate; manual validation required,An efficient catalytic degradation of trichloroethene in a percarbonate system catalyzed by ultra-fine heterogeneous zeolite supported zero valent iron-nickel bimetallic composite..pdf,Applied Catalysis A: General 531 (2017) 177–186,10.1016/j.apcata.2016.11; 10.1016/j.apcata.2016.11.001,2017,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Elucidating the kinetics and mechanisms of tetramethrin biodegradation by the fungal strain Neocosmospora sp. AF3.pdf,Chen et al. Microbial Cell Factories (2025) 24:124 Microbial Cell Factories,10.1186/s12934-025-02747-4,2025,An injection volume of; Bacillus megaterium HLJ7; Bacillus subtilis BSF01 and; CW3 2013; HLJ7 in contami- 41; Inverted Petri dishes were,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Evaluation of chemical and photochemical oxidation processes for degradation of phosmet on lowbush blueberries (Vaccinium angustifolium)..pdf,"9608 J. Agric. Food Chem. 2006, 54, 9608−9613",10.1021/jf0616210,2006,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Heterogeneous reaction of suspended phosmet particles with NO3 radicals..pdf,Heterogeneous Reaction of Suspended Phosmet Particles with,10.1021/jp205175p,2011,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Identification of an opd (organophosphate degradation) gene in an Agrobacterium isolate..pdf,"APPLIED AND ENVIRONMENTAL MICROBIOLOGY, July 2002, p. 3371–3376 Vol. 68, No. 7",10.1128/AEM.68.7.3371,2002,ATCC 27551; ATCC 27551 and B; ATCC 27551 and Bre-; ATCC 27551 and Brevundimonas; ATCC is also linked; B-1,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Isolation of an isocarbophos-degrading strain of Arthrobacter sp. scl-2 and identification of the degradation pathway..pdf,"J. Microbiol. Biotechnol. (2009), 19(11), 1439–1446",10.4014/jmb.0811.0626,2009,B4. Appl. Environ. Microbiol; Dsp-2; F101. Appl. Environ. Microbiol; IF1. degradation mechanism of; Isolation and Characterization was; U2,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Microbial Degradation of Pesticide Residues and an Emphasis on the Degradation of Cypermethrin and 3-phenoxy Benzoic Acid A Review..pdf,Microbial Degradation of Pesticide Residues and an,10.3390/molecules23092313,2025,ADP; ADP used atrazine as; Bacillus Subtilis BSF01 and; CPN 1. Biodegradation 2008; Capable of Metabolizing Phenoxybenzoates; Fusarium sp. HG-P-01 growth,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Microbial degradation of phosmet on blueberry fruit and in aqueous systems by indigenous bacterial flora on lowbush blueberries (Vaccinium angustifolium)..pdf,JFS M: Food Microbiology and Safety,10.1111/j.1750-3841.2007.00466.x,2025,B-14; B-14 and its use; B-14 organohalide compounds they; M6 and cloning of; and evidence for plasmid; ceased degrading chlorpyri- Horne,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Peer review of the pesticide risk assessment of the active substance phosmet..pdf,CONCLUSION ON PESTICIDES PEER REVIEW,10.2903/j.efsa.2008.622; 10.2903/j.efsa.2009.1438,2025,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,Photodegradation of phosmet in wool wax models and on sheep wool determination of wool wax bound phosmet by means of isotope ratio mass spectrometry..pdf,"J. Agric. Food Chem. 2005, 53, 4873−4879 4873",10.1021/jf047834b,2005,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
Phosmet,PDF automated candidate; manual validation required,"Photolysis experiments on phosmet, an organophosphorus insecticide..pdf","5990 J. Agric. Food Chem. 2003, 51, 5990−5995",10.1021/jf034253y,2003,,candidate_gene/enzyme_plus_pathway,,,Phosmet,,,Review against paper before integration,,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Phosmet/PesticideDB_curation_Phosmet_20260707
