pesticide_folder,file_name,readability_status
Imidacloprid,Synergistic_toxicity_and_physiological_impact_of_imidacloprid_alone_and_binary_m.pdf,html_placeholder
Imidacloprid,Synthesis_of_monolith_silica_anchored_graphene_oxide_composite_with_enhanced_ads.pdf,html_placeholder
Imidacloprid,Temporal_Distribution_of_Imidacloprid_and_Its_Metabolites_in_Laying_Hens__An_Eva.pdf,html_placeholder
Imidacloprid,The_Application_of_Multifunctional_Metal_Organic_Frameworks_for_the_Detection__A.pdf,html_placeholder
Imidacloprid,The_Effect_of_Imidacloprid_on_the_Volatile_Organic_Compound_Profile_of_Strawberr.pdf,html_placeholder
Imidacloprid,The_Insecticide_Imidacloprid_Decreases__i_Nannotrigona__i__Stingless_Bee_Surviva.pdf,html_placeholder
Imidacloprid,The_gut_symbiont_Sphingomonas_mediates_imidacloprid_resistance_in_the_important_.pdf,html_placeholder
Imidacloprid,The_impact_of_inorganic_salts_on_the_ultrasonic_degradation_of_contaminants__A_r.pdf,html_placeholder
Imidacloprid,The_impact_of_novel_bacterial_strains_and_their_consortium_on_diflufenican_degra.pdf,html_placeholder
Imidacloprid,Theoretical_Studies_in_Molecular_Dynamics_and_DFT_of_the_Interaction_between_Imi.pdf,html_placeholder
Imidacloprid,Toxicokinetics_of_the_neonicotinoid_insecticide_imidacloprid_in_rainbow_trout__O.pdf,html_placeholder
Imidacloprid,Transcriptional_Changes_in_nAChRs__Interactive_Proteins_and_P450s_in_Locusta_mig.pdf,html_placeholder
Imidacloprid,Zn_sup_2___sup__and_Cd_sup_2___sup__assisted_photo_catalytic_degradation_of_chlo.pdf,html_placeholder
Indoxacarb,A_systemic_study_of_indoxacarb_resistance_in_Spodoptera_litura_revealed_complex_.pdf,html_placeholder
Indoxacarb,Behavioral_and_Transcriptomic_Analyses_in_the_Indoxacarb_Response_of_a_Non_Targe.pdf,html_placeholder
Indoxacarb,Characterization_of_Indoxacarb_Resistance_in_the_Fall_Armyworm__Selection__Inher.pdf,html_placeholder
Indoxacarb,Characterization_of_Spodoptera_littoralis__Lepidoptera__Noctuidae__resistance_to.pdf,html_placeholder
Indoxacarb,Comprehensive_Detoxification_Mechanism_Assessment_of_Red_Imported_Fire_Ant___i_S.pdf,html_placeholder
Indoxacarb,Contribution_of_insect_gut_microbiota_and_their_associated_enzymes_in_insect_phy.pdf,html_placeholder
Indoxacarb,Detection_of_carboxylesterase_and_esterase_activity_in_culturable_gut_bacterial_.pdf,html_placeholder
Indoxacarb,Dissipation_and_Residue_Pattern_of_Dinotefuran__Fluazinam__Indoxacarb__and_Thiac.pdf,html_placeholder
Indoxacarb,Impact_of_biochar_on_the_degradation_rates_of_three_pesticides_by_vegetables_and.pdf,html_placeholder
Indoxacarb,Indoxacarb_Loaded_Anionic_Polyurethane_Blend_with_Sodium_Alginate_Improves_pH_Se.pdf,html_placeholder
Indoxacarb,Insight_Into_Microbial_Applications_for_the_Biodegradation_of_Pyrethroid_Insecti.pdf,html_placeholder
Indoxacarb,Mechanisms_of_Increased_Indoxacarb_Toxicity_in_Methoxyfenozide_Resistant_Cotton_.pdf,html_placeholder
Indoxacarb,Nanoencapsulated_deltamethrin_combined_with_indoxacarb__An_effective_synergistic.pdf,html_placeholder
Indoxacarb,Peer_review_of_the_pesticide_risk_assessment_of_the_active_substance_indoxacarb_.pdf,html_placeholder
Indoxacarb,Presence_of_esterase_and_laccase_in_Bacillus_subtilis_facilitates_biodegradation.pdf,html_placeholder
Indoxacarb,Residues_and_Safety_Assessment_of_Cyantraniliprole_and_Indoxacarb_in_Wild_Garlic.pdf,html_placeholder
Indoxacarb,Role_of_Insect_Gut_Microbiota_in_Pesticide_Degradation__A_Review_.pdf,html_placeholder
Indoxacarb,Stereoselective_degradation_behaviour_of_carfentrazone_ethyl_and_its_metabolite_.pdf,html_placeholder
Indoxacarb,Studies_on_Dissipations_and_Residues_of_Indoxacarb_under_Different_Field_and_Env.pdf,html_placeholder
Iprodione,An_Amidase_Gene___i_ipaH__i___Is_Responsible_for_the_Initial_Step_in_the_Iprodio.pdf,html_placeholder
Iprodione,Biodegradation_of_Iprodione_and_Chlorpyrifos_Using_an_Immobilized_Bacterial_Cons.pdf,html_placeholder
Iprodione,Biodegradation_of_pesticide_in_agricultural_soil_employing_entomopathogenic_fung.pdf,html_placeholder
Iprodione,Carbamate_C_N_Hydrolase_Gene__i_ameH__i__Responsible_for_the_Detoxification_Step.pdf,html_placeholder
Iprodione,Cytological_and_Gene_Profile_Expression_Analysis_Reveals_Modification_in_Metabol.pdf,html_placeholder
Iprodione,Degradation_of_iprodione_by_a_novel_strain__i_Azospirillum__i__sp__A1_3_isolated.pdf,html_placeholder
Iprodione,Degradation_of_iprodione_by_a_soil_Arthrobacter_like_strain_.pdf,html_placeholder
Iprodione,Dissipation_kinetics_and_biological_degradation_by_yeast_and_dietary_risk_assess.pdf,html_placeholder
Iprodione,Effect_of_plasma_activated_water_and_buffer_solution_combined_with_ultrasound_on.pdf,html_placeholder
Iprodione,Ethylene_Response_Factor_MaERF012_Modulates_Fruit_Ripening_by_Regulating_Chlorop.pdf,html_placeholder
Iprodione,Metabolic_Profiling_and_Comparative_Proteomic_Insight_in_Respect_of_Amidases_dur.pdf,html_placeholder
Iprodione,Ocular_irritation_from_product_of_pesticide_degradation_among_workers_in_a_seed_.pdf,html_placeholder
Iprodione,Pesticide_Use_and_Degradation_Strategies__Food_Safety__Challenges_and_Perspectiv.pdf,html_placeholder
Iprodione,Proteome_Changes_Induced_by_Iprodione_Exposure_in_the_Pesticide_Tolerant__i_Pseu.pdf,html_placeholder
Iprodione,The_Involvement_of_the_Banana_F_Box_Protein_MaEBF1_in_Regulating_Chilling_Inhibi.pdf,html_placeholder
Iprodione,The_Novel_Amidase_PcnH_Initiates_the_Degradation_of_Phenazine_1_Carboxamide_in_S.pdf,html_placeholder
Iprodione,The_influence_of_effective_microorganisms__EM__and_yeast_on_the_degradation_of_s.pdf,html_placeholder
Iprodione,The_interaction_of_CpEBF1_with_CpMADSs_is_involved_in_cell_wall_degradation_duri.pdf,html_placeholder
Isofetamid,Modification of the existing maximum residue levels for isofetamid in certain salad plants..pdf,pdf_header
Isofetamid,"Modification of the existing maximum residue levels for isofetamid in raspberries, blackberries and dewberries..pdf",pdf_header
Isofetamid,"Modification of the existing maximum residue levels for isofetamid in tomatoes, peppers, aubergines, okra and cucurbits with edible peel..pdf",pdf_header
Isoflucypram,"Isoflucypram, the first representative of a new succinate dehydrogenase inhibitor fungicide subclass Its chemical discovery and unusual binding mode..pdf",pdf_header
Isoflucypram,Peer review of the pesticide risk assessment of the active substance isoflucypram..pdf,pdf_header
Isoprothiolane,Development of a UPLC-MSMS method for pesticide analysis in paddy water and evaluation of anodic TiO&lt;sub&gt;2&lt;sub&gt; nanostructured films for pesticide photodegradation and antimicrobial applications..pdf,pdf_header
Isoprothiolane,"Experimental Study on Photodegradation and Leaching of Typical Pesticides in Greenhouse Soil from Shouguang, Shandong Province, Northern China.pdf",pdf_header
Isoprothiolane,In vitro pesticide degradation in turfgrass soil incubated under open and sealed conditions..pdf,pdf_header
Isoprothiolane,Oxidation of isoprothiolane by ozone and chlorine Reaction kinetics and mechanism..pdf,pdf_header
Isoprothiolane,Typical pesticides diffuse loading and degradation pattern differences under the impacts of climate and land-use variations..pdf,pdf_header
Isopyrazam,Fungicide isopyrazam degradative response toward extrinsically added fungal and bacterial strains..pdf,pdf_header
Isopyrazam,Review of the existing maximum residue levels for isopyrazam according to Article 12 of Regulation (EC) No 3962005..pdf,pdf_header
Isopyrazam,Simultaneous Determination of the Residues of Isopyrazam Isomers and Their Metabolites in Soil and Tomatoes by Ultraperformance Liquid Chromatography-Tandem Mass Spectrometry..pdf,pdf_header
Isopyrazam,Surface water mineralization of isopyrazam according to OECD 309 observations on implementation of the new data requirement within agrochemical regulation..pdf,pdf_header
Isopyrazam,The behavior of isopyrazam in aquatic ecosystems implementation of a tiered investigation..pdf,pdf_header
Isoxaflutole,Changed_degradation_behavior_of_pesticides_when_present_in_mixtures_.pdf,html_placeholder
Isoxaflutole,Comparison_of_transcriptome_responses_to_glyphosate__isoxaflutole__quizalofop_p_.pdf,html_placeholder
Isoxaflutole,Ecotoxicological_Evaluation_of_Safener_and_Antimicrobial_Additives_in_Isoxafluto.pdf,html_placeholder
Kresoxim-Methyl,Abiotic transformation of kresoxim-methyl in aquatic environments Structure elucidation of transformation products by LC-HRMS and toxicity assessment..pdf,pdf_header
Kresoxim-Methyl,An Overview of Strobilurin Fungicide DegradationCurrent Status and Future Perspective..pdf,pdf_header
Kresoxim-Methyl,Degradation and metabolic profiling for benzene kresoxim-methyl using carbon-14 tracing..pdf,pdf_header
Kresoxim-Methyl,"Degradation of Kresoxim-Methyl in Water Impact of Varying pH, Temperature, Light and Atmospheric CO2 Level..pdf",pdf_header
Kresoxim-Methyl,Degradation of Pesticides Using Semiconducting and Tetrapyrrolic Macrocyclic Photocatalysts-A Concise Review..pdf,pdf_header
Kresoxim-Methyl,"Degradation of kresoxim-methyl in soil impact of varying moisture, organic matter, soil sterilization, soil type, light and atmospheric CO2 level..pdf",pdf_header
Kresoxim-Methyl,Determination of kresoxim-methyl and its thermolabile metabolites in pear utilizing pepper leaf matrix as a protectant using gas chromatography..pdf,pdf_header
Kresoxim-Methyl,Detoxification Esterase StrH Initiates Strobilurin Fungicide Degradation in iHyphomicrobiumi sp. Strain DY-1..pdf,pdf_header
Kresoxim-Methyl,Dissipation Dynamics and Dietary Risk Assessment of Kresoxim-Methyl Residue in Rice..pdf,pdf_header
Kresoxim-Methyl,Effect of two anti-fungal treatments (metrafenone and boscalid plus kresoxim-methyl) applied to vines on the color and phenol profile of different red wines..pdf,pdf_header
Kresoxim-Methyl,Fate Characterization of Benzene Kresoxim-Methyl (a Strobilurin Fungicide) in Different Aerobic Soils..pdf,pdf_header
Kresoxim-Methyl,Kinetics and New Mechanism of Azoxystrobin Biodegradation by an Ochrobactrum anthropi Strain SH14.pdf,pdf_header
Kresoxim-Methyl,Kresoxim-methyl primes Medicago truncatula plants against abiotic stress factors via altered reactive oxygen and nitrogen species signalling leading to downstream transcriptional and metabolic readjustment..pdf,pdf_header
Kresoxim-Methyl,Photocatalytic degradation of eight pesticides in leaching water by use of ZnO under natural sunlight..pdf,pdf_header
Kresoxim-Methyl,Photodegradation of multiclass fungicides in the aquatic environment and determination by liquid chromatography-tandem mass spectrometry..pdf,pdf_header
Kresoxim-Methyl,Simultaneous detection and degradation patterns of kresoxim-methyl and trifloxystrobin residues in citrus fruits by HPLC combined with QuEChERS..pdf,pdf_header
Lindane,A_Review_of_Microalgae__and_Cyanobacteria_Based_Biodegradation_of_Organic_Pollut.pdf,html_placeholder
Lindane,A_review_on_WO_sub_3__sub__photocatalysis_used_for_wastewater_treatment_and_pest.pdf,html_placeholder
Lindane,Adsorption_of_lindane__γ_hexachlorocyclohexane__on_nickel_modified_graphitic_car.pdf,html_placeholder
Lindane,Advanced_photocatalytic_materials_based_degradation_of_micropollutants_and_their.pdf,html_placeholder
Lindane,Biodegradation_of_TNT__2_4_6_trinitrotoluene__by_Phanerochaete_chrysosporium_.pdf,html_placeholder
Lindane,Biodegradation_of_pentachlorophenol_by_the_white_rot_fungus_Phanerochaete_chryso.pdf,html_placeholder
Lindane,Biodegradation_of_pesticide_in_agricultural_soil_employing_entomopathogenic_fung.pdf,html_placeholder
Lindane,Biodegradation_of_phenol_contaminated_soil_and_plant_growth_promotion_by__i_Myro.pdf,html_placeholder
Lindane,Burning_question__Rethinking_organohalide_degradation_strategy_for_bioremediatio.pdf,html_placeholder
Lindane,Cloning_and_sequencing_of_a_2_5_dichloro_2_5_cyclohexadiene_1_4_diol_dehydrogena.pdf,html_placeholder
Lindane,Cloning_and_sequencing_of_a_dehalogenase_gene_encoding_an_enzyme_with_hydrolase_.pdf,html_placeholder
Lindane,Degradation_of_1_2_4_trichloro__and_1_2_4_5_tetrachlorobenzene_by_pseudomonas_st.pdf,html_placeholder
Lindane,Degradation_of_Pesticide_Residues_in_Water__Soil__and_Food_Products_via_Cold_Pla.pdf,html_placeholder
Lindane,Degradation_of_Pesticides_Using_Semiconducting_and_Tetrapyrrolic_Macrocyclic_Pho.pdf,html_placeholder
Lindane,Degradation_of_endrin__aldrin__and_DDT_by_soil_microorganisms_.pdf,html_placeholder
Lindane,Degradation_of_the_fluoroquinolone_enrofloxacin_by_the_brown_rot_fungus_Gloeophy.pdf,html_placeholder
Lindane,Determination_of_lindane_in_surface_water_samples_and_its_degradation_by_hydroge.pdf,html_placeholder
Lindane,Draft_Genome_Sequences_of_Two__i_Sphingobium__i__Species_Associated_with_Hexachl.pdf,html_placeholder
Lindane,Effects_of_sub_lethal_concentrations_of_lindane_on_histo_morphometric_and_physio.pdf,html_placeholder
Lindane,Electrochemical_reduction_and_anaerobic_degradation_of_lindane_.pdf,html_placeholder
Lindane,Exploration_of_Quantum_Chemistry_Methods_to_Explain_Mechanism_of_Mechanochemical.pdf,html_placeholder
Lindane,Genetic_Analysis_of__i_Citrobacter__i__sp_86_Reveals_Involvement_of_Corrinoids_i.pdf,html_placeholder
Lindane,Genetic_and_species_rearrangements_in_microbial_consortia_impact_biodegradation_.pdf,html_placeholder
Lindane,Gentle_remediation_options_for_soil_with_mixed_chromium__VI__and_lindane_polluti.pdf,html_placeholder
Lindane,Insights_Into_the_Biodegradation_of_Lindane__γ_Hexachlorocyclohexane__Using_a_Mi.pdf,html_placeholder
Lindane,Microbial_Degradation_of_Aldrin_and_Dieldrin__Mechanisms_and_Biochemical_Pathway.pdf,html_placeholder
Lindane,Microbiological_degradation_of_pesticides_in_yard_waste_composting_.pdf,html_placeholder
Lindane,Photocatalytic_Activity_of_Ti_SBA_15_C3N4_for_Degradation_of_2_4_Dichlorophenoxy.pdf,html_placeholder
Lindane,Rapid_and_Sensitive_Quantification_of_the_Pesticide_Lindane_by_Polymer_Modified_.pdf,html_placeholder
Lindane,Removal_of_Lindane_from_Aqueous_Solution_Using_Aluminum_Hydroxide_Nanoparticles_.pdf,html_placeholder
Lindane,Responses_of_Anabaena_sp__PCC7120_to_lindane__Physiological_effects_and_differen.pdf,html_placeholder
Lindane,Review_on_Performance_of__i_Aspergillus__i__and__i_Penicillium__i__Species_in_Bi.pdf,html_placeholder
Lindane,Sensitivity_to_and_Degradation_of_Pentachlorophenol_by_Phanerochaete_spp_.pdf,html_placeholder
Lindane,Synthesis_of_titania_activated_carbon_composites_for_the_synergistic_adsorption_.pdf,html_placeholder
Lindane,The_impact_of_novel_bacterial_strains_and_their_consortium_on_diflufenican_degra.pdf,html_placeholder
Lufenuron,Adsorption of Lufenuron 50-EC Pesticide from Aqueous Solution Using Oil Palm Shell-Derived Activated Carbon..pdf,pdf_header
Lufenuron,Aerobic Degradation of Clothianidin to 2-Chloro-methyl Thiazole and Methyl 3-(Thiazole-yl) Methyl Guanidine Produced by Pseudomonas stutzerii smk..pdf,pdf_header
Lufenuron,Chitin Synthesis and Degradation in Crustaceans A Genomic View and Application..pdf,pdf_header
Lufenuron,Comparative transcriptome analysis of lufenuron-resistant and susceptible strains of Spodoptera frugiperda (Lepidoptera Noctuidae)..pdf,pdf_header
Lufenuron,Contribution of insect gut microbiota and their associated enzymes in insect physiology and biodegradation of pesticides..pdf,pdf_header
Lufenuron,"Dissecting the manipulation of lufenuron on chitin metabolism, and the sublethal effects on Helicoverpa armigera development.pdf",pdf_header
Lufenuron,Dissecting the manipulation of lufenuron on chitin synthesis in Helicoverpa armigera..pdf,pdf_header
Lufenuron,Enhanced systemic translocation and photolysis resistance of emamectin-lufenuron composite nano-formulations achieved by utilizing urea-formaldehyde resin as a carrier.pdf,pdf_header
Lufenuron,Impact of soil drying-rewetting stress on microbial communities and activities and on degradation of two crop protection products..pdf,pdf_header
Lufenuron,Knockdown of UDP-N-acetylglucosamine pyrophosphorylase and chitin synthase A increases the insecticidal efficiency of Lufenuron to Spodoptera exigua..pdf,pdf_header
Lufenuron,Non-UV light influences the degradation rate of crop protection products..pdf,pdf_header
Lufenuron,Photo-degradation behavior of seven benzoylurea pesticides with C3N4 nanofilm and its aquatic impacts on Scendesmus obliquus.pdf,pdf_header
Lufenuron,Residue Behaviors and Degradation Dynamics of Insecticides Commonly Applied to iAgrocybe aegeritai Mushrooms from Field to Product Processing and Corresponding Risk Assessments..pdf,pdf_header
Lufenuron,"Residue behaviors, degradation, processing factors, and risk assessment of pesticides in citrus from field to product processing..pdf",pdf_header
Lufenuron,Review of the existing maximum residue levels for lufenuron according to Article 12 of Regulation (EC) NoÂ 3962005..pdf,pdf_header
Lufenuron,Robust linuron degradation in on-farm biopurification systems exposed to sequential environmental changes..pdf,pdf_header
Lufenuron,Role of Insect Gut Microbiota in Pesticide Degradation A Review..pdf,pdf_header
Lufenuron,Setting of import tolerances for lufenuron in various commodities of plant and animal origin..pdf,pdf_header
Malathion,A_Comprehensive_Review_of_Multifunctional_Nanozymes_for_Degradation_and_Detectio.pdf,html_placeholder
Malathion,A_Novel_Organophosphorus_Acid_Anhydrolase_from_Deep_Sea_Sediment_with_High_Degra.pdf,html_placeholder
Malathion,Adsorption_and_Photocatalytic_Degradation_of_Pesticides_into_Nanocomposites__A_R.pdf,html_placeholder
